,Lat,Long,Incidents
144,43.63314585625,-79.51026967871287,1
145,43.63314585625,-79.5077957529703,1
146,43.63314585625,-79.4385258321782,1
147,43.63314585625,-79.43605190643564,1
148,43.63314585625,-79.43357798069306,1
149,43.63314585625,-79.43110405495051,1
150,43.63314585625,-79.42863012920793,1
151,43.63314585625,-79.42615620346535,1
152,43.63314585625,-79.4113126490099,3
153,43.63314585625,-79.40883872326732,3
154,43.63314585625,-79.40141694603959,2
155,43.63495183492647,-79.57706567376238,1
156,43.63495183492647,-79.5646960450495,1
157,43.63495183492647,-79.54243071336633,1
158,43.63495183492647,-79.49047827277228,1
159,43.63495183492647,-79.44347368366338,1
160,43.63495183492647,-79.44099975792079,1
161,43.63495183492647,-79.4385258321782,1
162,43.63495183492647,-79.42863012920793,3
163,43.63495183492647,-79.40883872326732,3
164,43.63495183492647,-79.40636479752477,3
165,43.63495183492647,-79.4038908717822,3
166,43.63495183492647,-79.40141694603959,3
167,43.63495183492647,-79.39894302029703,2
168,43.636757813602934,-79.5745917480198,1
169,43.636757813602934,-79.56964389653466,1
170,43.636757813602934,-79.56222211930692,1
171,43.636757813602934,-79.55727426782178,1
172,43.636757813602934,-79.53995678762377,1
173,43.636757813602934,-79.51521753019802,1
174,43.636757813602934,-79.5077957529703,1
175,43.636757813602934,-79.47316079257426,3
176,43.636757813602934,-79.47068686683168,2
177,43.636757813602934,-79.46573901534653,2
178,43.636757813602934,-79.46079116386139,2
179,43.636757813602934,-79.45584331237623,2
180,43.636757813602934,-79.44594760940593,2
181,43.636757813602934,-79.44099975792079,1
182,43.636757813602934,-79.4385258321782,3
183,43.636757813602934,-79.43605190643564,3
184,43.636757813602934,-79.43357798069306,3
185,43.636757813602934,-79.43110405495051,1
186,43.636757813602934,-79.42863012920793,3
187,43.636757813602934,-79.42615620346535,3
188,43.636757813602934,-79.42368227772278,3
189,43.636757813602934,-79.4212083519802,3
190,43.636757813602934,-79.40883872326732,3
191,43.636757813602934,-79.40636479752477,3
192,43.636757813602934,-79.4038908717822,3
193,43.636757813602934,-79.40141694603959,3
194,43.636757813602934,-79.39894302029703,3
195,43.636757813602934,-79.39399516881187,3
196,43.638563792279406,-79.5844874509901,1
197,43.638563792279406,-79.57706567376238,1
198,43.638563792279406,-79.57211782227722,1
199,43.638563792279406,-79.56716997079208,1
200,43.638563792279406,-79.5646960450495,1
201,43.638563792279406,-79.56222211930692,1
202,43.638563792279406,-79.55232641633663,1
203,43.638563792279406,-79.5449046391089,1
204,43.638563792279406,-79.54243071336633,1
205,43.638563792279406,-79.53995678762377,1
206,43.638563792279406,-79.53748286188119,2
207,43.638563792279406,-79.53500893613861,2
208,43.638563792279406,-79.5176914559406,1
209,43.638563792279406,-79.47563471831683,1
210,43.638563792279406,-79.46079116386139,2
211,43.638563792279406,-79.45584331237623,2
212,43.638563792279406,-79.45336938663367,2
213,43.638563792279406,-79.44842153514851,2
214,43.638563792279406,-79.44594760940593,2
215,43.638563792279406,-79.44347368366338,2
216,43.638563792279406,-79.44099975792079,3
217,43.638563792279406,-79.4385258321782,3
218,43.638563792279406,-79.43357798069306,3
219,43.638563792279406,-79.43110405495051,2
220,43.638563792279406,-79.42863012920793,3
221,43.638563792279406,-79.42615620346535,3
222,43.638563792279406,-79.42368227772278,3
223,43.638563792279406,-79.4212083519802,3
224,43.638563792279406,-79.41873442623762,3
225,43.638563792279406,-79.41626050049504,3
226,43.638563792279406,-79.41378657475248,3
227,43.638563792279406,-79.40141694603959,3
228,43.638563792279406,-79.39894302029703,3
229,43.638563792279406,-79.39646909455445,3
230,43.638563792279406,-79.39399516881187,3
231,43.638563792279406,-79.39152124306929,3
232,43.638563792279406,-79.38904731732674,3
233,43.638563792279406,-79.38657339158416,3
234,43.638563792279406,-79.3840994658416,3
235,43.638563792279406,-79.38162554009902,3
236,43.638563792279406,-79.34699057970299,1
237,43.638563792279406,-79.33956880247523,1
238,43.640369770955886,-79.58201352524752,1
239,43.640369770955886,-79.57953959950495,1
240,43.640369770955886,-79.56964389653466,1
241,43.640369770955886,-79.55727426782178,1
242,43.640369770955886,-79.54737856485148,1
243,43.640369770955886,-79.53995678762377,1
244,43.640369770955886,-79.53500893613861,2
245,43.640369770955886,-79.52758715891089,1
246,43.640369770955886,-79.52263930742573,1
247,43.640369770955886,-79.51026967871287,1
248,43.640369770955886,-79.47563471831683,2
249,43.640369770955886,-79.46326508960395,2
250,43.640369770955886,-79.45584331237623,2
251,43.640369770955886,-79.45336938663367,2
252,43.640369770955886,-79.45089546089109,2
253,43.640369770955886,-79.44842153514851,2
254,43.640369770955886,-79.44594760940593,2
255,43.640369770955886,-79.44347368366338,2
256,43.640369770955886,-79.4385258321782,3
257,43.640369770955886,-79.43605190643564,3
258,43.640369770955886,-79.43357798069306,3
259,43.640369770955886,-79.43110405495051,2
260,43.640369770955886,-79.42863012920793,3
261,43.640369770955886,-79.42615620346535,3
262,43.640369770955886,-79.42368227772278,3
263,43.640369770955886,-79.41873442623762,3
264,43.640369770955886,-79.41626050049504,3
265,43.640369770955886,-79.41378657475248,3
266,43.640369770955886,-79.4113126490099,3
267,43.640369770955886,-79.40883872326732,3
268,43.640369770955886,-79.40636479752477,3
269,43.640369770955886,-79.4038908717822,3
270,43.640369770955886,-79.39894302029703,3
271,43.640369770955886,-79.39399516881187,3
272,43.640369770955886,-79.39152124306929,3
273,43.640369770955886,-79.3840994658416,3
274,43.640369770955886,-79.38162554009902,3
275,43.640369770955886,-79.37915161435645,3
276,43.640369770955886,-79.37667768861387,3
277,43.640369770955886,-79.3420427282178,1
278,43.64217574963235,-79.57706567376238,1
279,43.64217574963235,-79.5745917480198,1
280,43.64217574963235,-79.53500893613861,2
281,43.64217574963235,-79.52758715891089,1
282,43.64217574963235,-79.51026967871287,1
283,43.64217574963235,-79.5077957529703,1
284,43.64217574963235,-79.50037397574258,1
285,43.64217574963235,-79.45336938663367,2
286,43.64217574963235,-79.45089546089109,2
287,43.64217574963235,-79.44842153514851,2
288,43.64217574963235,-79.44347368366338,2
289,43.64217574963235,-79.44099975792079,2
290,43.64217574963235,-79.4385258321782,2
291,43.64217574963235,-79.43605190643564,2
292,43.64217574963235,-79.43357798069306,2
293,43.64217574963235,-79.43110405495051,2
294,43.64217574963235,-79.42863012920793,3
295,43.64217574963235,-79.42615620346535,3
296,43.64217574963235,-79.42368227772278,3
297,43.64217574963235,-79.4212083519802,3
298,43.64217574963235,-79.41626050049504,3
299,43.64217574963235,-79.41378657475248,3
300,43.64217574963235,-79.40883872326732,3
301,43.64217574963235,-79.40636479752477,3
302,43.64217574963235,-79.4038908717822,3
303,43.64217574963235,-79.40141694603959,3
304,43.64217574963235,-79.39894302029703,3
305,43.64217574963235,-79.39399516881187,3
306,43.64217574963235,-79.39152124306929,3
307,43.64217574963235,-79.38904731732674,3
308,43.64217574963235,-79.3840994658416,3
309,43.64217574963235,-79.38162554009902,3
310,43.64217574963235,-79.37915161435645,3
311,43.64217574963235,-79.37667768861387,3
312,43.64217574963235,-79.37420376287129,3
313,43.64217574963235,-79.37172983712871,3
314,43.64217574963235,-79.36925591138613,2
315,43.64217574963235,-79.35193843118813,1
316,43.64398172830882,-79.58943530247524,1
317,43.64398172830882,-79.57953959950495,1
318,43.64398172830882,-79.55974819356436,1
319,43.64398172830882,-79.53748286188119,1
320,43.64398172830882,-79.53500893613861,1
321,43.64398172830882,-79.53253501039603,1
322,43.64398172830882,-79.52511323316831,1
323,43.64398172830882,-79.52016538168317,1
324,43.64398172830882,-79.5077957529703,1
325,43.64398172830882,-79.49047827277228,2
326,43.64398172830882,-79.48305649554457,2
327,43.64398172830882,-79.46573901534653,2
328,43.64398172830882,-79.45831723811881,2
329,43.64398172830882,-79.45336938663367,2
330,43.64398172830882,-79.45089546089109,2
331,43.64398172830882,-79.44842153514851,2
332,43.64398172830882,-79.44347368366338,2
333,43.64398172830882,-79.44099975792079,2
334,43.64398172830882,-79.43605190643564,2
335,43.64398172830882,-79.43110405495051,2
336,43.64398172830882,-79.42863012920793,2
337,43.64398172830882,-79.42615620346535,3
338,43.64398172830882,-79.4212083519802,3
339,43.64398172830882,-79.41873442623762,3
340,43.64398172830882,-79.41626050049504,3
341,43.64398172830882,-79.41378657475248,3
342,43.64398172830882,-79.4113126490099,3
343,43.64398172830882,-79.40636479752477,3
344,43.64398172830882,-79.4038908717822,3
345,43.64398172830882,-79.40141694603959,3
346,43.64398172830882,-79.39894302029703,3
347,43.64398172830882,-79.39646909455445,3
348,43.64398172830882,-79.39399516881187,3
349,43.64398172830882,-79.39152124306929,3
350,43.64398172830882,-79.38657339158416,3
351,43.64398172830882,-79.3840994658416,3
352,43.64398172830882,-79.37667768861387,3
353,43.64398172830882,-79.37420376287129,3
354,43.64398172830882,-79.37172983712871,3
355,43.64398172830882,-79.36678198564356,2
356,43.645787706985296,-79.56222211930692,1
357,43.645787706985296,-79.53500893613861,1
358,43.645787706985296,-79.53253501039603,1
359,43.645787706985296,-79.52263930742573,1
360,43.645787706985296,-79.51521753019802,1
361,43.645787706985296,-79.51274360445544,1
362,43.645787706985296,-79.47316079257426,2
363,43.645787706985296,-79.45831723811881,2
364,43.645787706985296,-79.45584331237623,2
365,43.645787706985296,-79.45089546089109,2
366,43.645787706985296,-79.44594760940593,2
367,43.645787706985296,-79.44099975792079,2
368,43.645787706985296,-79.43605190643564,2
369,43.645787706985296,-79.43357798069306,2
370,43.645787706985296,-79.43110405495051,2
371,43.645787706985296,-79.42863012920793,2
372,43.645787706985296,-79.42615620346535,2
373,43.645787706985296,-79.42368227772278,2
374,43.645787706985296,-79.4212083519802,2
375,43.645787706985296,-79.41873442623762,3
376,43.645787706985296,-79.41626050049504,2
377,43.645787706985296,-79.41378657475248,3
378,43.645787706985296,-79.4113126490099,3
379,43.645787706985296,-79.40883872326732,3
380,43.645787706985296,-79.40636479752477,3
381,43.645787706985296,-79.4038908717822,3
382,43.645787706985296,-79.40141694603959,3
383,43.645787706985296,-79.39894302029703,3
384,43.645787706985296,-79.39646909455445,3
385,43.645787706985296,-79.39399516881187,3
386,43.645787706985296,-79.39152124306929,3
387,43.645787706985296,-79.38904731732674,3
388,43.645787706985296,-79.38657339158416,3
389,43.645787706985296,-79.3840994658416,3
390,43.645787706985296,-79.38162554009902,3
391,43.645787706985296,-79.37915161435645,3
392,43.645787706985296,-79.37667768861387,3
393,43.645787706985296,-79.37420376287129,3
394,43.645787706985296,-79.36925591138613,3
395,43.645787706985296,-79.36678198564356,2
396,43.645787706985296,-79.36430805990098,2
397,43.645787706985296,-79.35441235693071,1
398,43.647593685661775,-79.58201352524752,1
399,43.647593685661775,-79.5449046391089,1
400,43.647593685661775,-79.53006108465347,1
401,43.647593685661775,-79.52511323316831,1
402,43.647593685661775,-79.51521753019802,1
403,43.647593685661775,-79.51274360445544,1
404,43.647593685661775,-79.51026967871287,2
405,43.647593685661775,-79.5077957529703,2
406,43.647593685661775,-79.49295219851486,2
407,43.647593685661775,-79.49047827277228,2
408,43.647593685661775,-79.4880043470297,2
409,43.647593685661775,-79.48553042128712,2
410,43.647593685661775,-79.47563471831683,2
411,43.647593685661775,-79.45584331237623,2
412,43.647593685661775,-79.45089546089109,2
413,43.647593685661775,-79.44594760940593,2
414,43.647593685661775,-79.44347368366338,2
415,43.647593685661775,-79.4385258321782,2
416,43.647593685661775,-79.43605190643564,2
417,43.647593685661775,-79.43357798069306,2
418,43.647593685661775,-79.43110405495051,2
419,43.647593685661775,-79.42863012920793,2
420,43.647593685661775,-79.42615620346535,2
421,43.647593685661775,-79.42368227772278,2
422,43.647593685661775,-79.4212083519802,2
423,43.647593685661775,-79.41873442623762,2
424,43.647593685661775,-79.4113126490099,3
425,43.647593685661775,-79.40883872326732,3
426,43.647593685661775,-79.40636479752477,3
427,43.647593685661775,-79.4038908717822,3
428,43.647593685661775,-79.40141694603959,3
429,43.647593685661775,-79.39894302029703,3
430,43.647593685661775,-79.39646909455445,3
431,43.647593685661775,-79.39399516881187,3
432,43.647593685661775,-79.39152124306929,3
433,43.647593685661775,-79.38904731732674,3
434,43.647593685661775,-79.38657339158416,3
435,43.647593685661775,-79.3840994658416,3
436,43.647593685661775,-79.38162554009902,3
437,43.647593685661775,-79.37915161435645,3
438,43.647593685661775,-79.37667768861387,3
439,43.647593685661775,-79.37420376287129,3
440,43.647593685661775,-79.37172983712871,3
441,43.647593685661775,-79.36925591138613,3
442,43.647593685661775,-79.36678198564356,3
443,43.647593685661775,-79.36430805990098,2
444,43.649399664338226,-79.57953959950495,1
445,43.649399664338226,-79.56964389653466,1
446,43.649399664338226,-79.5548003420792,1
447,43.649399664338226,-79.52263930742573,1
448,43.649399664338226,-79.52016538168317,1
449,43.649399664338226,-79.5077957529703,2
450,43.649399664338226,-79.50037397574258,1
451,43.649399664338226,-79.49790005,1
452,43.649399664338226,-79.49047827277228,2
453,43.649399664338226,-79.48553042128712,2
454,43.649399664338226,-79.48305649554457,2
455,43.649399664338226,-79.48058256980198,2
456,43.649399664338226,-79.4781086440594,2
457,43.649399664338226,-79.46079116386139,2
458,43.649399664338226,-79.45831723811881,2
459,43.649399664338226,-79.45584331237623,2
460,43.649399664338226,-79.45089546089109,2
461,43.649399664338226,-79.44594760940593,2
462,43.649399664338226,-79.44347368366338,2
463,43.649399664338226,-79.44099975792079,2
464,43.649399664338226,-79.4385258321782,2
465,43.649399664338226,-79.43605190643564,2
466,43.649399664338226,-79.43357798069306,2
467,43.649399664338226,-79.43110405495051,2
468,43.649399664338226,-79.42863012920793,2
469,43.649399664338226,-79.42615620346535,2
470,43.649399664338226,-79.42368227772278,2
471,43.649399664338226,-79.4212083519802,2
472,43.649399664338226,-79.41873442623762,2
473,43.649399664338226,-79.41626050049504,2
474,43.649399664338226,-79.41378657475248,2
475,43.649399664338226,-79.4038908717822,3
476,43.649399664338226,-79.40141694603959,3
477,43.649399664338226,-79.39894302029703,3
478,43.649399664338226,-79.39646909455445,3
479,43.649399664338226,-79.39399516881187,3
480,43.649399664338226,-79.39152124306929,3
481,43.649399664338226,-79.38904731732674,3
482,43.649399664338226,-79.38657339158416,3
483,43.649399664338226,-79.3840994658416,3
484,43.649399664338226,-79.38162554009902,3
485,43.649399664338226,-79.37915161435645,3
486,43.649399664338226,-79.37667768861387,3
487,43.649399664338226,-79.37172983712871,3
488,43.649399664338226,-79.36925591138613,3
489,43.649399664338226,-79.36678198564356,3
490,43.649399664338226,-79.36430805990098,3
491,43.649399664338226,-79.3618341341584,3
492,43.649399664338226,-79.35936020841584,3
493,43.651205643014706,-79.5745917480198,1
494,43.651205643014706,-79.5548003420792,1
495,43.651205643014706,-79.53995678762377,1
496,43.651205643014706,-79.52758715891089,1
497,43.651205643014706,-79.5176914559406,1
498,43.651205643014706,-79.51026967871287,2
499,43.651205643014706,-79.48553042128712,2
500,43.651205643014706,-79.47316079257426,2
501,43.651205643014706,-79.46573901534653,2
502,43.651205643014706,-79.46079116386139,2
503,43.651205643014706,-79.45831723811881,2
504,43.651205643014706,-79.45584331237623,2
505,43.651205643014706,-79.45336938663367,2
506,43.651205643014706,-79.45089546089109,2
507,43.651205643014706,-79.44842153514851,2
508,43.651205643014706,-79.44099975792079,2
509,43.651205643014706,-79.4385258321782,2
510,43.651205643014706,-79.43605190643564,2
511,43.651205643014706,-79.43357798069306,2
512,43.651205643014706,-79.43110405495051,2
513,43.651205643014706,-79.42863012920793,2
514,43.651205643014706,-79.42615620346535,2
515,43.651205643014706,-79.4212083519802,2
516,43.651205643014706,-79.41873442623762,2
517,43.651205643014706,-79.41378657475248,2
518,43.651205643014706,-79.4113126490099,3
519,43.651205643014706,-79.40883872326732,3
520,43.651205643014706,-79.40636479752477,3
521,43.651205643014706,-79.4038908717822,3
522,43.651205643014706,-79.40141694603959,3
523,43.651205643014706,-79.39894302029703,3
524,43.651205643014706,-79.39646909455445,3
525,43.651205643014706,-79.39399516881187,3
526,43.651205643014706,-79.39152124306929,3
527,43.651205643014706,-79.38657339158416,3
528,43.651205643014706,-79.3840994658416,3
529,43.651205643014706,-79.38162554009902,3
530,43.651205643014706,-79.37915161435645,3
531,43.651205643014706,-79.37667768861387,3
532,43.651205643014706,-79.37420376287129,3
533,43.651205643014706,-79.37172983712871,3
534,43.651205643014706,-79.36925591138613,3
535,43.651205643014706,-79.36678198564356,3
536,43.651205643014706,-79.36430805990098,3
537,43.651205643014706,-79.3618341341584,3
538,43.651205643014706,-79.35936020841584,3
539,43.651205643014706,-79.35688628267326,3
540,43.651205643014706,-79.3247252480198,2
541,43.65301162169118,-79.54243071336633,1
542,43.65301162169118,-79.52263930742573,1
543,43.65301162169118,-79.5176914559406,1
544,43.65301162169118,-79.51026967871287,2
545,43.65301162169118,-79.50532182722772,1
546,43.65301162169118,-79.50037397574258,1
547,43.65301162169118,-79.49790005,1
548,43.65301162169118,-79.49542612425742,2
549,43.65301162169118,-79.49295219851486,2
550,43.65301162169118,-79.48305649554457,2
551,43.65301162169118,-79.4781086440594,2
552,43.65301162169118,-79.47563471831683,2
553,43.65301162169118,-79.46821294108909,2
554,43.65301162169118,-79.46573901534653,2
555,43.65301162169118,-79.46079116386139,2
556,43.65301162169118,-79.45831723811881,2
557,43.65301162169118,-79.45336938663367,2
558,43.65301162169118,-79.45089546089109,2
559,43.65301162169118,-79.4385258321782,2
560,43.65301162169118,-79.43605190643564,2
561,43.65301162169118,-79.43357798069306,2
562,43.65301162169118,-79.43110405495051,2
563,43.65301162169118,-79.42863012920793,2
564,43.65301162169118,-79.42615620346535,2
565,43.65301162169118,-79.42368227772278,2
566,43.65301162169118,-79.41873442623762,2
567,43.65301162169118,-79.41626050049504,2
568,43.65301162169118,-79.41378657475248,2
569,43.65301162169118,-79.40883872326732,2
570,43.65301162169118,-79.40636479752477,2
571,43.65301162169118,-79.4038908717822,3
572,43.65301162169118,-79.40141694603959,3
573,43.65301162169118,-79.39894302029703,3
574,43.65301162169118,-79.39646909455445,3
575,43.65301162169118,-79.39399516881187,3
576,43.65301162169118,-79.39152124306929,3
577,43.65301162169118,-79.38904731732674,3
578,43.65301162169118,-79.38657339158416,3
579,43.65301162169118,-79.3840994658416,3
580,43.65301162169118,-79.38162554009902,3
581,43.65301162169118,-79.37915161435645,3
582,43.65301162169118,-79.37667768861387,3
583,43.65301162169118,-79.37420376287129,3
584,43.65301162169118,-79.37172983712871,3
585,43.65301162169118,-79.36925591138613,3
586,43.65301162169118,-79.36678198564356,3
587,43.65301162169118,-79.36430805990098,3
588,43.65301162169118,-79.3618341341584,2
589,43.65301162169118,-79.35936020841584,3
590,43.65301162169118,-79.35688628267326,3
591,43.65301162169118,-79.3420427282178,1
592,43.65481760036765,-79.5646960450495,1
593,43.65481760036765,-79.5449046391089,1
594,43.65481760036765,-79.49542612425742,2
595,43.65481760036765,-79.49295219851486,2
596,43.65481760036765,-79.4880043470297,1
597,43.65481760036765,-79.47563471831683,2
598,43.65481760036765,-79.47316079257426,2
599,43.65481760036765,-79.47068686683168,2
600,43.65481760036765,-79.46079116386139,2
601,43.65481760036765,-79.45831723811881,2
602,43.65481760036765,-79.45336938663367,2
603,43.65481760036765,-79.44347368366338,2
604,43.65481760036765,-79.4385258321782,2
605,43.65481760036765,-79.43110405495051,2
606,43.65481760036765,-79.42863012920793,2
607,43.65481760036765,-79.42368227772278,2
608,43.65481760036765,-79.4212083519802,2
609,43.65481760036765,-79.41873442623762,2
610,43.65481760036765,-79.41626050049504,2
611,43.65481760036765,-79.41378657475248,3
612,43.65481760036765,-79.4113126490099,3
613,43.65481760036765,-79.40883872326732,3
614,43.65481760036765,-79.40636479752477,3
615,43.65481760036765,-79.4038908717822,3
616,43.65481760036765,-79.40141694603959,3
617,43.65481760036765,-79.39894302029703,3
618,43.65481760036765,-79.39646909455445,3
619,43.65481760036765,-79.39399516881187,3
620,43.65481760036765,-79.39152124306929,3
621,43.65481760036765,-79.38904731732674,3
622,43.65481760036765,-79.38657339158416,3
623,43.65481760036765,-79.3840994658416,3
624,43.65481760036765,-79.38162554009902,3
625,43.65481760036765,-79.37915161435645,3
626,43.65481760036765,-79.37667768861387,3
627,43.65481760036765,-79.37172983712871,3
628,43.65481760036765,-79.36925591138613,3
629,43.65481760036765,-79.36678198564356,3
630,43.65481760036765,-79.36430805990098,2
631,43.65481760036765,-79.3618341341584,2
632,43.65481760036765,-79.35936020841584,2
633,43.65481760036765,-79.35688628267326,2
634,43.65481760036765,-79.34946450544555,1
635,43.656623579044116,-79.57953959950495,1
636,43.656623579044116,-79.55974819356436,1
637,43.656623579044116,-79.52263930742573,1
638,43.656623579044116,-79.50532182722772,1
639,43.656623579044116,-79.49047827277228,1
640,43.656623579044116,-79.48305649554457,1
641,43.656623579044116,-79.48058256980198,1
642,43.656623579044116,-79.4781086440594,2
643,43.656623579044116,-79.47563471831683,2
644,43.656623579044116,-79.47316079257426,2
645,43.656623579044116,-79.47068686683168,2
646,43.656623579044116,-79.46821294108909,2
647,43.656623579044116,-79.46573901534653,2
648,43.656623579044116,-79.46326508960395,2
649,43.656623579044116,-79.45831723811881,2
650,43.656623579044116,-79.45584331237623,2
651,43.656623579044116,-79.45336938663367,2
652,43.656623579044116,-79.45089546089109,2
653,43.656623579044116,-79.44842153514851,2
654,43.656623579044116,-79.44594760940593,2
655,43.656623579044116,-79.44347368366338,2
656,43.656623579044116,-79.44099975792079,3
657,43.656623579044116,-79.43605190643564,3
658,43.656623579044116,-79.43357798069306,2
659,43.656623579044116,-79.42615620346535,2
660,43.656623579044116,-79.42368227772278,2
661,43.656623579044116,-79.4212083519802,2
662,43.656623579044116,-79.40883872326732,3
663,43.656623579044116,-79.40636479752477,3
664,43.656623579044116,-79.4038908717822,3
665,43.656623579044116,-79.40141694603959,3
666,43.656623579044116,-79.39894302029703,3
